dataset,role,location_id,m,lambda,n_pos_res,n_neg_res,n_unres,p_pos_res,p_neg_res,p_unres,H_norm2_from_spectrum,epsilon_screen,min_abs_H_eigenvalue,trace_formula,trace_spectrum,trace_abs_error,frobH2_formula,frobH2_spectrum,frobH2_abs_error,npos_lower_bound_raw,b_pos_normalized,bound_slack_fraction
low_height_first_10000,primary,2,512,0.45,417,95,0,0.814453125,0.185546875,0.0,0.9992592675246208,1e-10,0.00197068990857574,281.6,281.6,0.0,249.5503049266915,249.55030492669152,2.842170943040401e-14,317.7658309145122,0.6206363885049067,0.19381673649509334
low_height_first_10000,primary,2,512,0.5,405,107,0,0.791015625,0.208984375,0.0,0.9991769639162453,1e-10,0.0012920475842455037,256.0,256.0,0.0,244.87691966258208,244.8769196625821,2.842170943040401e-14,267.62832565152564,0.522711573538136,0.268304051461864
low_height_first_10000,primary,2,512,0.55,381,131,0,0.744140625,0.255859375,0.0,0.9990946603078698,1e-10,0.0014756947038209178,230.39999999999998,230.39999999999998,0.0,245.10107279172433,245.1010727917244,5.684341886080802e-14,216.58069218288765,0.42300916441970243,0.32113146058029757
low_height_first_10000,primary,2,512,0.6,363,149,0,0.708984375,0.291015625,0.0,0.9990123566994943,1e-10,0.0014824152952543912,204.8,204.79999999999998,2.842170943040401e-14,250.2227643141182,250.22276431411825,5.684341886080802e-14,167.6227984890561,0.3273882782989377,0.3815960967010623
low_height_first_10000,primary,2,512,0.65,356,156,0,0.6953125,0.3046875,0.0,0.9989300530911188,1e-10,0.005012090427910176,179.2,179.2,0.0,260.24199422976375,260.2419942297638,5.684341886080802e-14,123.39530403247767,0.24100645318843295,0.45430604681156705
low_height_first_10000,primary,2,512,0.7,345,167,0,0.673828125,0.326171875,0.0,0.9988477494827434,1e-10,0.0044290102965508504,153.60000000000002,153.60000000000005,2.842170943040401e-14,275.1587625386609,275.15876253866094,5.684341886080802e-14,85.74308076663597,0.16746695462233588,0.5063611703776641
low_height_first_10000,primary,2,512,0.75,335,177,0,0.654296875,0.345703125,0.0,1.080220692635999,1.080220692635999e-10,0.003639622124868569,128.0,128.00000000000003,2.842170943040401e-14,294.97306924080965,294.97306924080976,1.1368683772161603e-13,55.54405370689775,0.10848447989628467,0.5458123951037154
low_height_first_10000,primary,2,512,0.8,326,186,0,0.63671875,0.36328125,0.0,1.2189020721450654,1.2189020721450655e-10,0.0016654602019048337,102.39999999999998,102.39999999999999,1.4210854715202004e-14,319.6849143362102,319.6849143362102,0.0,32.80029657255644,0.0640630792432743,0.5726556707567257
low_height_first_10000,primary,2,512,0.85,321,191,0,0.626953125,0.373046875,0.0,1.3575834516541319,1.357583451654132e-10,0.018063013855109,76.80000000000001,76.80000000000001,0.0,349.29429782486216,349.29429782486227,1.1368683772161603e-13,16.886161717296076,0.0329807846040939,0.5939723403959061
low_height_first_10000,primary,2,512,0.9,313,199,0,0.611328125,0.388671875,0.0,1.4962648311631987,1.496264831163199e-10,0.00017942127851133804,51.19999999999999,51.19999999999999,0.0,383.801219706766,383.8012197067661,1.1368683772161603e-13,6.8302023688274005,0.013340239001616017,0.597987885998384
low_height_first_10000,primary,2,512,0.95,305,207,0,0.595703125,0.404296875,0.0,1.6349462106722648,1.634946210672265e-10,0.0013839215048050413,25.600000000000023,25.599999999999994,2.842170943040401e-14,423.2056799819213,423.20567998192143,1.1368683772161603e-13,1.5485614465949442,0.0030245340753807504,0.5926785909246193
low_height_first_10000,primary,3,128,0.1,128,0,0,1.0,0.0,0.0,0.9998110601532043,1e-10,0.7215138173435779,115.2,115.19999999999999,1.4210854715202004e-14,104.84202313967,104.84202313967,0.0,126.58130397121762,0.9889164372751377,0.011083562724862328
low_height_first_10000,primary,3,128,0.15,128,0,0,1.0,0.0,0.0,0.9997165902298064,1e-10,0.5822707260153669,108.8,108.80000000000001,1.4210854715202004e-14,95.09455206425747,95.09455206425748,1.4210854715202004e-14,124.48073778192027,0.9725057639212521,0.027494236078747902
low_height_first_10000,primary,3,128,0.2,128,0,0,1.0,0.0,0.0,0.9996221203064086,1e-10,0.4430276346871558,102.4,102.4,0.0,86.56809255867996,86.56809255867996,0.0,121.12730788069814,0.9463070928179542,0.05369290718204578
low_height_first_10000,primary,3,128,0.25,128,0,0,1.0,0.0,0.0,0.9995276503830107,1e-10,0.3037845433589448,96.0,96.0,0.0,79.26264462293744,79.26264462293744,0.0,116.27166925657973,0.9083724160670291,0.09162758393297088
low_height_first_10000,primary,3,128,0.3,128,0,0,1.0,0.0,0.0,0.9994331804596128,1e-10,0.16454145203073378,89.6,89.6,0.0,73.17820825702992,73.17820825702992,0.0,109.70697686122655,0.8570857567283324,0.14291424327166757
low_height_first_10000,primary,3,128,0.35,128,0,0,1.0,0.0,0.0,0.999338710536215,1e-10,0.025298360702522782,83.2,83.2,0.0,68.3147834609574,68.3147834609574,0.0,101.32857998380588,0.7916295311234834,0.20837046887651656
low_height_first_10000,primary,3,128,0.4,113,15,0,0.8828125,0.1171875,0.0,0.9992442406128171,1e-10,0.00529259029365059,76.8,76.79999999999998,1.4210854715202004e-14,64.67237023471988,64.67237023471986,1.4210854715202004e-14,91.20185294884217,0.7125144761628295,0.17029802383717052
low_height_first_10000,primary,3,128,0.45,103,25,0,0.8046875,0.1953125,0.0,0.9991497706894192,1e-10,0.0018717159468124578,70.4,70.39999999999999,1.4210854715202004e-14,62.25096857831734,62.25096857831734,0.0,79.61578933128894,0.6219983541506948,0.18268914584930518
low_height_first_10000,primary,3,128,0.5,100,28,0,0.78125,0.21875,0.0,0.9990553007660214,1e-10,0.0004995045497092621,64.0,63.99999999999999,7.105427357601002e-15,61.0505784917498,61.0505784917498,0.0,67.09191134943171,0.5241555574174352,0.25709444258256475
low_height_first_10000,primary,3,128,0.55,95,33,0,0.7421875,0.2578125,0.0,0.9989608308426235,1e-10,0.003823665146274191,57.599999999999994,57.599999999999994,0.0,61.071199975017265,61.07119997501726,7.105427357601002e-15,54.326098084812706,0.42442264128759927,0.31776485871240073
low_height_first_10000,primary,3,128,0.6,93,35,0,0.7265625,0.2734375,0.0,0.9988663609192258,1e-10,0.023066697364734212,51.2,51.2,0.0,62.31283302811971,62.31283302811971,0.0,42.06902290603657,0.3286642414534107,0.3978982585465893
low_height_first_10000,primary,3,128,0.65,89,39,0,0.6953125,0.3046875,0.0,0.9987718909958279,1e-10,0.007137976972400706,44.8,44.79999999999999,7.105427357601002e-15,64.77547765105717,64.77547765105716,1.4210854715202004e-14,30.984565035735304,0.24206691434168207,0.45324558565831796
low_height_first_10000,primary,3,128,0.7,85,43,0,0.6640625,0.3359375,0.0,0.99867742107243,1e-10,0.016944666742044312,38.400000000000006,38.4,7.105427357601002e-15,68.4591338438296,68.4591338438296,0.0,21.539273391389923,0.16827557337023377,0.4957869266297662
low_height_first_10000,primary,3,128,0.75,84,44,0,0.65625,0.34375,0.0,1.0886463699231657,1.0886463699231657e-10,0.03840334954653657,32.0,31.999999999999993,7.105427357601002e-15,73.36380160643705,73.36380160643705,0.0,13.957837210962534,0.1090456032106448,0.5472043967893552
low_height_first_10000,primary,3,128,0.8,82,46,0,0.640625,0.359375,0.0,1.2278894612513769,1.227889461251377e-10,0.01716808319059293,25.599999999999994,25.599999999999994,0.0,79.48948093887952,79.4894809388795,2.842170943040401e-14,8.244612900465588,0.06441103828488741,0.5762139617151126
low_height_first_10000,primary,3,128,0.85,80,48,0,0.625,0.375,0.0,1.3671325525795877,1.3671325525795877e-10,0.008005255155397517,19.200000000000003,19.200000000000003,0.0,86.83617184115693,86.83617184115693,0.0,4.245235507091749,0.03316590239915429,0.5918340976008457
low_height_first_10000,primary,3,128,0.9,77,51,0,0.6015625,0.3984375,0.0,1.5063756439077989,1.506375643907799e-10,0.003972631214747446,12.799999999999997,12.79999999999999,7.105427357601002e-15,95.40387431326937,95.40387431326936,1.4210854715202004e-14,1.7173306763414327,0.013416645908917443,0.5881458540910826
low_height_first_10000,primary,3,128,0.95,75,53,0,0.5859375,0.4140625,0.0,1.6456187352360097,1.6456187352360097e-10,0.011898443820890447,6.400000000000006,6.400000000000003,2.6645352591003757e-15,105.1925883552168,105.19258835521677,2.842170943040401e-14,0.3893810451900412,0.0030420394155471968,0.5828954605844529
low_height_first_10000,primary,3,256,0.1,256,0,0,1.0,0.0,0.0,0.9998110601532043,1e-10,0.7212830237951916,230.4,230.4,0.0,209.7015340653222,209.70153406532216,2.842170943040401e-14,253.1414957768704,0.9888339678784,0.011166032121599945
low_height_first_10000,primary,3,256,0.15,256,0,0,1.0,0.0,0.0,0.9997165902298064,1e-10,0.5819245356927875,217.6,217.6,0.0,190.22845164697486,190.2284516469749,2.842170943040401e-14,248.909979501234,0.9723046074266953,0.027695392573304667
low_height_first_10000,primary,3,256,0.2,256,0,0,1.0,0.0,0.0,0.9996221203064085,1e-10,0.4425660475903832,204.8,204.8,0.0,173.20613626128866,173.2061362612887,2.842170943040401e-14,242.15677865319498,0.9459249166140429,0.05407508338595712
low_height_first_10000,primary,3,256,0.25,256,0,0,1.0,0.0,0.0,0.9995276503830106,1e-10,0.30320755948797906,192.0,192.0,0.0,158.63458790826354,158.63458790826357,2.842170943040401e-14,232.3831169865553,0.9077465507287317,0.09225344927126833
low_height_first_10000,primary,3,256,0.3,256,0,0,1.0,0.0,0.0,0.9994331804596128,1e-10,0.16384907138557492,179.2,179.2,0.0,146.51380658789952,146.51380658789952,0.0,219.17825185119554,0.8561650462937326,0.14383495370626742
low_height_first_10000,primary,3,256,0.35,256,0,0,1.0,0.0,0.0,0.9993387105362149,1e-10,0.024490583283170775,166.4,166.4,0.0,136.84379230019658,136.84379230019658,0.0,202.3399054833138,0.7903902557941945,0.20960974420580547
low_height_first_10000,primary,3,256,0.4,226,30,0,0.8828125,0.1171875,0.0,0.999244240612817,1e-10,0.005236968860242719,153.6,153.6,0.0,129.62454504515472,129.6245450451547,2.842170943040401e-14,182.00997343351438,0.7109764587246655,0.17183604127533447
low_height_first_10000,primary,3,256,0.45,207,49,0,0.80859375,0.19140625,0.0,0.9991497706894192,1e-10,0.006460899521040675,140.8,140.8,0.0,124.85606482277392,124.85606482277393,1.4210854715202004e-14,158.77995216443793,0.6202341881423357,0.18835956185766434
low_height_first_10000,primary,3,256,0.5,198,58,0,0.7734375,0.2265625,0.0,0.9990553007660213,1e-10,0.0005006031272392075,128.0,128.0,0.0,122.53835163305422,122.53835163305425,2.842170943040401e-14,133.7050791172915,0.5222854653019199,0.2511520346980801
low_height_first_10000,primary,3,256,0.55,189,67,0,0.73828125,0.26171875,0.0,0.9989608308426234,1e-10,0.0011671511862536565,115.19999999999999,115.19999999999999,0.0,122.67140547599561,122.67140547599561,0.0,108.18364677982662,0.4225923702336977,0.3156888797663023
low_height_first_10000,primary,3,256,0.6,184,72,0,0.71875,0.28125,0.0,0.9988663609192255,1e-10,0.015517141116081046,102.4,102.4,0.0,125.25522635159808,125.25522635159808,0.0,83.71514950255182,0.32701230274434306,0.39173769725565694
low_height_first_10000,primary,3,256,0.65,176,80,0,0.6875,0.3125,0.0,0.9987718909958277,1e-10,0.006456967895211774,89.6,89.6,0.0,130.28981425986163,130.28981425986166,2.842170943040401e-14,61.61771006893847,0.2406941799567909,0.4468058200432091
low_height_first_10000,primary,3,256,0.7,170,86,0,0.6640625,0.3359375,0.0,0.9986774210724298,1e-10,0.013439619480792753,76.80000000000001,76.80000000000003,1.4210854715202004e-14,137.77516920078625,137.7751692007863,5.684341886080802e-14,42.81061699444708,0.1672289726345589,0.49683352736544106
low_height_first_10000,primary,3,256,0.75,168,88,0,0.65625,0.34375,0.0,1.0903773215360628,1.0903773215360629e-10,0.0006885455505742932,64.0,64.00000000000001,1.4210854715202004e-14,147.71129117437198,147.71129117437204,5.684341886080802e-14,27.729769115379984,0.10831941060695306,0.547930589393047
low_height_first_10000,primary,3,256,0.8,164,92,0,0.640625,0.359375,0.0,1.2297358096384672,1.229735809638467e-10,0.017456217897304782,51.19999999999999,51.199999999999996,7.105427357601002e-15,160.09818018061884,160.09818018061884,0.0,16.37395251490401,0.06396075201134378,0.5766642479886562
low_height_first_10000,primary,3,256,0.85,161,95,0,0.62890625,0.37109375,0.0,1.369094297740871,1.3690942977408712e-10,0.011704496065010672,38.400000000000006,38.40000000000002,1.4210854715202004e-14,174.93583621952666,174.93583621952672,5.684341886080802e-14,8.429147691325966,0.032926358169242054,0.595979891830758
low_height_first_10000,primary,3,256,0.9,155,101,0,0.60546875,0.39453125,0.0,1.5084527858432755,1.5084527858432755e-10,0.0055504106351016436,25.599999999999994,25.600000000000023,2.842170943040401e-14,192.22425929109568,192.22425929109573,5.684341886080802e-14,3.4093511527468148,0.013317777940417245,0.5921509720595828
low_height_first_10000,primary,3,256,0.95,152,104,0,0.59375,0.40625,0.0,1.6478112739456794,1.6478112739456795e-10,0.007523706058405244,12.800000000000011,12.800000000000026,1.4210854715202004e-14,211.96344939532577,211.96344939532577,0.0,0.7729634541586834,0.003019388492807357,0.5907306115071926
low_height_first_10000,primary,3,512,0.1,512,0,0,1.0,0.0,0.0,0.9998110601532043,1e-10,0.7187295510844673,460.8,460.79999999999995,5.684341886080802e-14,419.42019279441615,419.42019279441615,0.0,506.2623203363014,0.9887935944068387,0.011206405593161328
low_height_first_10000,primary,3,512,0.15,512,0,0,1.0,0.0,0.0,0.9997165902298064,1e-10,0.5780943266267011,435.2,435.2,0.0,380.49543378743624,380.4954337874363,5.684341886080802e-14,497.7695477570639,0.9722061479630154,0.02779385203698459
low_height_first_10000,primary,3,512,0.2,512,0,0,1.0,0.0,0.0,0.9996221203064085,1e-10,0.4374591021689348,409.6,409.59999999999997,5.684341886080802e-14,346.48077117766445,346.48077117766445,0.0,484.2178093455343,0.9457379088779967,0.05426209112200331
low_height_first_10000,primary,3,512,0.25,512,0,0,1.0,0.0,0.0,0.9995276503830107,1e-10,0.29682387771116847,384.0,384.0,0.0,317.3762049651007,317.3762049651007,0.0,464.609500312774,0.9074404302983867,0.09255956970161328
low_height_first_10000,primary,3,512,0.3,512,0,0,1.0,0.0,0.0,0.9994331804596128,1e-10,0.15618865325340214,358.4,358.4,0.0,293.181735149745,293.181735149745,0.0,438.12606516702954,0.8557149710293546,0.14428502897064543
low_height_first_10000,primary,3,512,0.35,512,0,0,1.0,0.0,0.0,0.9993387105362149,1e-10,0.015553428795635926,332.8,332.8,0.0,273.8973617315974,273.8973617315974,0.0,404.36986796730787,0.7897848983736482,0.21021510162635182
low_height_first_10000,primary,3,512,0.4,449,63,0,0.876953125,0.123046875,0.0,0.9992442406128171,1e-10,0.005236968860241942,307.2,307.2,0.0,259.5230847106578,259.5230847106578,0.0,363.6356284267163,0.7102258367709303,0.16672728822906968
low_height_first_10000,primary,3,512,0.45,415,97,0,0.810546875,0.189453125,0.0,0.9991497706894192,1e-10,0.0020903515601877753,281.6,281.59999999999997,5.684341886080802e-14,250.05890408692633,250.05890408692633,0.0,317.1195214565684,0.6193740653448602,0.19117280965513983
low_height_first_10000,primary,3,512,0.5,399,113,0,0.779296875,0.220703125,0.0,0.9990553007660213,1e-10,0.0005006031270005096,256.0,255.99999999999997,2.842170943040401e-14,245.50481986040288,245.5048198604029,2.842170943040401e-14,266.9438426392793,0.5213746926548424,0.2579221823451576
low_height_first_10000,primary,3,512,0.55,377,135,0,0.736328125,0.263671875,0.0,0.9989608308426234,1e-10,0.0011671485246697033,230.39999999999998,230.39999999999995,2.842170943040401e-14,245.86083203108745,245.8608320310875,5.684341886080802e-14,215.91141444314258,0.42170198133426284,0.31462614366573716
low_height_first_10000,primary,3,512,0.6,368,144,0,0.71875,0.28125,0.0,0.9988663609192256,1e-10,0.01330032678143378,204.8,204.79999999999998,2.842170943040401e-14,251.12694059898013,251.12694059898018,5.684341886080802e-14,167.01927678471606,0.32620952497014855,0.39254047502985145
low_height_first_10000,primary,3,512,0.65,355,157,0,0.693359375,0.306640625,0.0,0.9987718909958277,1e-10,0.0010828947728227512,179.2,179.19999999999996,2.842170943040401e-14,261.30314556408086,261.3031455640809,5.684341886080802e-14,122.89419605216666,0.240027726664388,0.453331648335612
low_height_first_10000,primary,3,512,0.7,342,170,0,0.66796875,0.33203125,0.0,0.9986774210724298,1e-10,0.0134381780533388,153.60000000000002,153.59999999999997,5.684341886080802e-14,276.3894469263896,276.38944692638967,5.684341886080802e-14,85.36129096956255,0.16672127142492685,0.5012474785750731
low_height_first_10000,primary,3,512,0.75,337,175,0,0.658203125,0.341796875,0.0,1.1095283668664946,1.1095283668664946e-10,0.0006884802599599338,128.0,127.99999999999996,4.263256414560601e-14,296.3858446859065,296.3858446859066,1.1368683772161603e-13,55.27929317057253,0.10796736947377447,0.5502357555262255
low_height_first_10000,primary,3,512,0.8,328,184,0,0.640625,0.359375,0.0,1.2501635913242608,1.2501635913242608e-10,0.003005360707586724,102.39999999999998,102.39999999999992,5.684341886080802e-14,321.29233884263147,321.29233884263147,0.0,32.63619679750878,0.06374257187013434,0.5768824281298657
low_height_first_10000,primary,3,512,0.85,318,194,0,0.62109375,0.37890625,0.0,1.390798815782027,1.3907988157820271e-10,0.003345844113203267,76.80000000000001,76.79999999999998,2.842170943040401e-14,351.10892939656424,351.10892939656446,2.2737367544323206e-13,16.798889194122896,0.03281033045727128,0.5882834195427287
low_height_first_10000,primary,3,512,0.9,309,203,0,0.603515625,0.396484375,0.0,1.5314340402397937,1.5314340402397937e-10,0.0008621880150209149,51.19999999999999,51.19999999999996,2.842170943040401e-14,385.83561634770535,385.83561634770547,1.1368683772161603e-13,6.794188739791256,0.013269899882404797,0.5902457251175952
low_height_first_10000,primary,3,512,0.95,303,209,0,0.591796875,0.408203125,0.0,1.67206926469756,1.67206926469756e-10,0.00678820100951083,25.600000000000023,25.599999999999966,5.684341886080802e-14,425.47239969605437,425.4723996960545,1.1368683772161603e-13,1.5403114290566722,0.003008420759876313,0.5887884542401237
low_height_first_10000,primary,4,128,0.1,128,0,0,1.0,0.0,0.0,0.9995046320868191,1e-10,0.71648348951252,115.2,115.19999999999999,1.4210854715202004e-14,104.84431459473612,104.84431459473612,0.0,126.57853743712961,0.9888948237275751,0.01110517627242491
low_height_first_10000,primary,4,128,0.15,128,0,0,1.0,0.0,0.0,0.9992569481302286,1e-10,0.5747252342687801,108.8,108.8,0.0,95.09970783815626,95.09970783815626,0.0,124.47398913301957,0.9724530401017154,0.027546959898284595
low_height_first_10000,primary,4,128,0.2,128,0,0,1.0,0.0,0.0,0.9990092641736382,1e-10,0.4329669790250401,102.4,102.39999999999999,1.4210854715202004e-14,86.57725837894448,86.57725837894446,1.4210854715202004e-14,121.11448429221836,0.946206908532956,0.05379309146704403
low_height_first_10000,primary,4,128,0.25,128,0,0,1.0,0.0,0.0,0.9987615802170478,1e-10,0.29120872378130014,96.0,96.0,0.0,79.27696621710074,79.27696621710075,1.4210854715202004e-14,116.25066447121469,0.9082083161813648,0.09179168381863523
low_height_first_10000,primary,4,128,0.3,128,0,0,1.0,0.0,0.0,0.9985138962604573,1e-10,0.14945046853756017,89.6,89.6,0.0,73.19883135262506,73.19883135262506,0.0,109.67606793236178,0.8568442807215764,0.14315571927842363
low_height_first_10000,primary,4,128,0.35,128,0,0,1.0,0.0,0.0,0.9982662123038668,1e-10,0.007692213293820305,83.2,83.2,0.0,68.34285378551746,68.34285378551745,1.4210854715202004e-14,101.28696149745642,0.7913043866988783,0.20869561330112174
low_height_first_10000,primary,4,128,0.4,114,14,0,0.890625,0.109375,0.0,0.9980185283472763,1e-10,0.014720643371401443,76.8,76.8,0.0,64.70903351577789,64.70903351577789,0.0,91.15017918729758,0.7121107749007624,0.17851422509923764
low_height_first_10000,primary,4,128,0.45,106,22,0,0.828125,0.171875,0.0,0.9977708443906859,1e-10,0.005304755087478408,70.4,70.39999999999998,2.842170943040401e-14,62.2973705434064,62.2973705434064,0.0,79.55648780628293,0.6215350609865854,0.2065899390134146
